Stock, All Days, Up Days, Flat Days, Down Dayspsa_e.us.txt, 270, 121, 134, 134
lyb.us.txt, 1901, 968, 917, 917
wala.us.txt, 352, 177, 164, 164
sfly.us.txt, 2800, 1344, 1428, 1428
alqa.us.txt, 956, 356, 550, 550
jpem.us.txt, 663, 298, 268, 268
vno_k.us.txt, 1337, 679, 595, 595
srlp.us.txt, 1020, 481, 510, 510
ndra.us.txt, 72, 23, 35, 35
yld.us.txt, 515, 208, 202, 202
ingr.us.txt, 3201, 1631, 1545, 1545
tdj.us.txt, 1668, 836, 760, 760
diod.us.txt, 3201, 1610, 1554, 1554
geb.us.txt, 1279, 651, 558, 558
tmusp.us.txt, 516, 247, 262, 262
cubi_e.us.txt, 376, 150, 173, 173
spib.us.txt, 2204, 1190, 861, 861
dov.us.txt, 8160, 3922, 3816, 3816
sdlp.us.txt, 1274, 577, 673, 673
snoa.us.txt, 2721, 998, 1541, 1541
oilb.us.txt, 89, 19, 34, 34
qlys.us.txt, 1289, 670, 605, 605
amrb.us.txt, 3073, 1395, 1304, 1304
hpj.us.txt, 2350, 1016, 1143, 1143
nexa.us.txt, 11, 5, 5, 5
frt_c.us.txt, 28, 12, 14, 14
mnkd.us.txt, 3200, 1362, 1741, 1741
zais.us.txt, 1050, 434, 441, 441
sfl.us.txt, 3201, 1543, 1566, 1566
jill.us.txt, 173, 72, 98, 98
nhf.us.txt, 2867, 1429, 1294, 1294
glu_a.us.txt, 650, 202, 140, 140
amed.us.txt, 3201, 1635, 1534, 1534
gwr.us.txt, 3201, 1628, 1556, 1556
bbt_e.us.txt, 1330, 640, 614, 614
lb.us.txt, 8160, 3951, 3757, 3757
lptx.us.txt, 188, 99, 85, 85
r.us.txt, 9550, 4396, 4404, 4404
prim.us.txt, 2590, 1195, 1181, 1181
pcrx.us.txt, 1703, 852, 835, 835
omab.us.txt, 2752, 1373, 1335, 1335
usb_m.us.txt, 1457, 662, 730, 730
amba.us.txt, 1281, 646, 629, 629
yten.us.txt, 2770, 1187, 1469, 1469
ccc.us.txt, 3201, 1498, 1609, 1609
stfc.us.txt, 3201, 1636, 1518, 1518
two_a.us.txt, 167, 98, 63, 63
cdev.us.txt, 368, 181, 175, 175
chkr.us.txt, 1508, 633, 734, 734
inwk.us.txt, 2831, 1366, 1384, 1384
vcf.us.txt, 3145, 1296, 1520, 1520
tntr.us.txt, 94, 39, 53, 53
iccc.us.txt, 2718, 1163, 1062, 1062
mbfi.us.txt, 3201, 1589, 1569, 1569
ffg.us.txt, 3201, 1603, 1550, 1550
ttm.us.txt, 3201, 1551, 1595, 1595
vlp.us.txt, 988, 485, 499, 499
six.us.txt, 1891, 947, 917, 917
ffti.us.txt, 112, 64, 36, 36
